text,label,group_id
انهار جزء من الجسر ويشكل خطرا مباشرا على جونيه منذ الليلة الماضية.,urgent,Roads_urgent_3
2it2a3 jouz2 منيل جسر و سار خطار مباشر بجونيه منيل ليل,urgent,Roads_urgent_3
Part of the bridge collapsed and represents an immediate danger in Jounieh since yesterday evening.,urgent,Roads_urgent_3
Une partie du pont s'est effondrée et représente un danger immédiat à Jounieh depuis hier soir.,urgent,Roads_urgent_3
انهار جزء من الجسر ويشكل خطراً مباشراً في صيدا قبل ساعتين.,urgent,Roads_urgent_3
2it2a3 jouz2 منل جسر و سار خطار مباشر بالسعيدة من الساطين,urgent,Roads_urgent_3
Part of the bridge collapsed and has posed an immediate danger in Saida for two hours.,urgent,Roads_urgent_3
Une partie du pont s'est effondrée et constitue depuis deux heures un danger immédiat à Saïda.,urgent,Roads_urgent_3
انهار جزء من الجسر وأصبح يشكل خطراً مباشراً على الضاحية منذ يوم أمس.,urgent,Roads_urgent_3
2it2a3 jouz2 منال جسر و سار خطار مبشر بالضاحية من امبيرا7,urgent,Roads_urgent_3
Part of the bridge collapsed and has constituted an immediate danger in the Dahye region since yesterday.,urgent,Roads_urgent_3
Une partie du pont s'est effondrée et représente depuis hier un danger immédiat dans la Dahye.,urgent,Roads_urgent_3
انهار جزء من الجسر ويشكل خطراً مباشراً على الضاحية منذ الليلة الماضية.,urgent,Roads_urgent_3
2it2a3 jouz2 منيل جسر و سار خطار مباشر بالضاحية منيل ليل,urgent,Roads_urgent_3
Part of the bridge collapsed and has constituted an immediate danger in the Dahye region since yesterday evening.,urgent,Roads_urgent_3
Une partie du pont s'est effondrée et représente un danger immédiat dans le Dahye depuis hier soir.,urgent,Roads_urgent_3
حدث شرخ بسيط في الأسفلت في برج حمود منذ صباح اليوم.,not_urgent,Roads_not_urgent_0
There is a small crack on the asphalt in Bourj Hammoud since this morning.,not_urgent,Roads_not_urgent_0
هناك شرخ بسيط في الأسفلت في صيدا منذ يوم أمس.,not_urgent,Roads_not_urgent_0
There is a small crack on the asphalt in Saida since yesterday.,not_urgent,Roads_not_urgent_0
يوجد شرخ بسيط في الأسفلت في منطقة الفردان منذ صباح اليوم.,not_urgent,Roads_not_urgent_0
There is a small crack in the asphalt in Verdun since this morning.,not_urgent,Roads_not_urgent_0
هناك شرخ بسيط في الأسفلت في الأشرفية منذ أمس.,not_urgent,Roads_not_urgent_0
There is a small crack on the asphalt in Achrafieh since yesterday.,not_urgent,Roads_not_urgent_0
حدث شرخ صغير في الأسفلت في طرابلس منذ ساعتين.,not_urgent,Roads_not_urgent_0
There has been a slight crack in the asphalt in Tripoli for two hours.,not_urgent,Roads_not_urgent_0
كانت هناك حفرة صغيرة غير مزعجة في الحمرا لبضع ساعات.,not_urgent,Roads_not_urgent_1
إذا 7ofra sghire Mesh mez3ije bel Hamra men sa3tein,not_urgent,Roads_not_urgent_1
"There has been a small, non-disruptive pothole in Hamra for two hours.",not_urgent,Roads_not_urgent_1
Il y a un petit nid-de-poule mineur à Hamra depuis deux heures.,not_urgent,Roads_not_urgent_1
توجد حفرة صغيرة غير مزعجة في صيدا منذ صباح اليوم.,not_urgent,Roads_not_urgent_1
If 7ofra sghire Mesh mez3ije bel Saada mnel sobo7,not_urgent,Roads_not_urgent_1
"There has been a small, non-disruptive pothole in Saida since this morning.",not_urgent,Roads_not_urgent_1
هناك حفرة صغيرة غير مزعجة في الأشرفية منذ فترة.,not_urgent,Roads_not_urgent_1
لو 7ofra sghire Mesh mez3ije bel Ashrafieh men chwaye,not_urgent,Roads_not_urgent_1
"Not long ago, in Achrafieh, there was a small pothole that didn't bother us.",not_urgent,Roads_not_urgent_1
Il y a eu récemment un petit nid-de-poule mineur à Achrafieh.,not_urgent,Roads_not_urgent_1
كانت هناك حفرة صغيرة غير مزعجة في الفردان منذ هذا الصباح.,not_urgent,Roads_not_urgent_1
إذا كانت 7 من الشاشات مغلقة، فهناك الكثير من البيانات عليها,not_urgent,Roads_not_urgent_1
"There has been a small, non-disruptive pothole in Verdun since this morning.",not_urgent,Roads_not_urgent_1
Il y a eu un petit nid-de-poule mineur à Verdun depuis ce matin.,not_urgent,Roads_not_urgent_1
كانت هناك حفرة صغيرة وغير مزعجة في برج حمود لبضع ساعات.,not_urgent,Roads_not_urgent_1
إذا 7ofra sghire Mesh mez3ije bel Bourj Hamoud men sa3tein,not_urgent,Roads_not_urgent_1
"There has been a small, non-disruptive pothole in Bourj Hammoud for two hours.",not_urgent,Roads_not_urgent_1
Il y a un petit nid-de-poule mineur à Bourj Hammoud depuis deux heures.,not_urgent,Roads_not_urgent_1
اللافتة المرورية مائلة قليلاً، لكنها واضحة للعيان في الضاحية منذ قليل.,not_urgent,Roads_not_urgent_2
لافت تاري2 مايلي شواي باس وايد7ا بل داهي مين تشوي,not_urgent,Roads_not_urgent_2
A road sign is slightly tilted but still clearly visible in the Dahye district until recently.,not_urgent,Roads_not_urgent_2
Un panneau routier est légèrement incliné mais reste bien visible à Dahye jusqu'à récemment.,not_urgent,Roads_not_urgent_2
العلامة الطريقية مائلة قليلاً ولكنها كانت مرئية بوضوح في منطقة الفردان منذ الليلة الماضية.,not_urgent,Roads_not_urgent_2
Lafte tari2 mayle chwaye bas wade7a bel Verdun mnel leel,not_urgent,Roads_not_urgent_2
A road sign is slightly tilted but still clearly visible in Verdun since yesterday evening.,not_urgent,Roads_not_urgent_2
Un panneau routier est légèrement incliné mais reste bien visible à Verdun depuis hier soir.,not_urgent,Roads_not_urgent_2
علامة الطريق مائلة قليلاً، لكنها كانت مرئية في الضاحية منذ يوم أمس.,not_urgent,Roads_not_urgent_2
لافت تاري2 مايلي شواي باس واد7ة بالضاحية من امبيرا7,not_urgent,Roads_not_urgent_2
A road sign is slightly tilted but still clearly visible in the Dahye region since yesterday.,not_urgent,Roads_not_urgent_2
Un panneau routier est légèrement incliné mais reste bien visible à Dahye depuis hier.,not_urgent,Roads_not_urgent_2
العلامة الطريقية مائلة قليلاً لكنها كانت واضحة للعيان في برج حمود منذ الليلة الماضية.,not_urgent,Roads_not_urgent_2
لافت تاري2 مايلي شواي باس واد7ا ببرج حمود منال ليل,not_urgent,Roads_not_urgent_2
A road sign is slightly tilted but still clearly visible in Bourj Hammoud since yesterday evening.,not_urgent,Roads_not_urgent_2
Un panneau routier est légèrement incliné mais reste bien visible à Bourj Hammoud depuis hier soir.,not_urgent,Roads_not_urgent_2
علامة الطريق مائلة قليلاً، لكنها ظلت مرئية بوضوح على الطريق السريع لمدة ساعتين.,not_urgent,Roads_not_urgent_2
لافت تاري 2 مايل تشوي باس واد 7 ايه 3ال أوتوستراد مين ساتين,not_urgent,Roads_not_urgent_2
A road sign is slightly tilted but still clearly visible on the highway for two hours.,not_urgent,Roads_not_urgent_2
Un panneau routier est légèrement incliné mais reste bien visible sur l'autoroute pendant deux heures.,not_urgent,Roads_not_urgent_2
في سيليك كهربا maf9ou3 wa2e3 3al tari2 w 3am yza33e2,urgent,synthetic_0
في عتمي بالضاحية من امبيرا7 باس عد,not_urgent,synthetic_1
محول 3 صباحا ياميل صدى و في د5خان حكاية 3 منو,urgent,synthetic_2
انارة الشوارع متفيي بيل شير 3 رجال يومين باس مش مستنية 7ada,not_urgent,synthetic_3
لا أعرف ماذا أفعل مع عائلتي وأصدقائي 7ar2a wade7a,urgent,synthetic_4
كهربا معتل شواي بلماسة باس بترجا3,not_urgent,synthetic_5
هناك الكثير من الطعام في الليل عند الساعة الثالثة صباحًا,urgent,synthetic_6
المحطة معندها مازوت و في ازدهار كبير و خنا2,urgent,synthetic_8
mahatta wa7de sakra bass el baaqe fi fuel oil,not_urgent,synthetic_9
صف السيارات الطويل بالمحطة بس 3 صباحا بعد 7راك,not_urgent,synthetic_10
في بعيد صير غريب بين محطة بدون دليل,not_urgent,synthetic_11
الباص تاخر ساعة كاملة و خلة ناس twa22af bel share3,urgent,synthetic_12
هناك حافلة بجانبك في 3 أيام,not_urgent,synthetic_13
khadamet naql msh metwaffra nice weekend,not_urgent,synthetic_15
Tari2 mnhadem kellon w sayyarat 3am Tenkeb fi,urgent,synthetic_16
fi chi2 sg8ir بالرصيف بس مش خاطر,not_urgent,synthetic_17
منذ 7 ساعات وجدناه منذ يومين 3 صباحًا تسابب 7awades,urgent,synthetic_18
إذا كنت تريد 7 ساعات من النوم، عليك أن تلمس منتصف الليل,not_urgent,synthetic_19
The tari2 mgha6a Bel mai kellian w Mesh 2ader se3ede,urgent,synthetic_20
إذا كان هذا هو الحال، فلا بد لي من الذهاب إلى نفس المكان,not_urgent,synthetic_21
قسم منل تاري2 حدة كيليان و سار ممنو العبور,urgent,synthetic_22
لفايت الطري2 خطاف و سيارت 3صباحا تتلبك,urgent,synthetic_24
كهربا مطووعه بل مانتيكا كيلها و هيي بي2ا تشي 3 ساعات,urgent,synthetic_26
في تاسسين بالكهرباء منيل جامعى باس ليسا مش كامل,not_urgent,synthetic_27
طاري2 و جامع فيح 7وفرا 3مي2ا جدان و خاطرة على الدراجات,urgent,synthetic_28
Fi tare2 sg8ir 3ando drop khafife,not_urgent,synthetic_29
سار إنقيطة ماي كيلي بيل مابني و ناس ما3اندون شي يشربو,urgent,synthetic_30
إذا كان اليوم التالي ممتلئا، فيمكن القيام بذلك لمدة ثلاثة أيام,not_urgent,synthetic_31
كهربا 2اتا 3et w kel l 3ede l tebbiye 3attalet,urgent,synthetic_32
إذا كنت هنا، من فضلك قل لي قصتك,not_urgent,synthetic_33
محطة بنزين سراة خطيرة لا أنو في ازديعام و خناعات,urgent,synthetic_34
tari2 msakkar kellian mnel float w mafi 3oboor,urgent,synthetic_36
إذا كان wa2fe shway bas 3am Tenzah,not_urgent,synthetic_37
كهربا 2طاطيت بل موستشف و هال شي خاطر جدان,urgent,synthetic_38
كهربا معاتل bas bet 3ade,not_urgent,synthetic_39
هناك 7 أشخاص آخرين يتعين عليهم دفع 7 وظائف من 7 وظائف,urgent,synthetic_40
في 7وفرا زغيري مش واد7ا بال ليل,not_urgent,synthetic_41
Mahattet naql msakkra w nnas 3aliqin,urgent,synthetic_42
خدمات نقل تاخرت بس راجت,not_urgent,synthetic_43
محول فيح خطار 7اري2 ولاز كول الفيدالي فوران,urgent,synthetic_44
محول 3 صباحا y3mel صوت غريب باس 3ade,not_urgent,synthetic_45
كابل كهرباء wa2e3 3al tari2 و ممكن يسابب سققة,urgent,synthetic_46
Tari2 the Balad 2ata3 كيليان منيل انهيار,urgent,synthetic_48
انقطع سلك الكهرباء وسقط على الطريق مما يشكل خطرا كبيرا على السيارات,urgent,synthetic_50
لقد انقطع التيار الكهربائي عن الحي لمدة ساعتين، وهو أمر طبيعي,not_urgent,synthetic_51
حدث عطل في المحول الكهربائي، ويخرج منه دخان ورائحة احتراق,urgent,synthetic_52
تأخر جدول توزيع الكهرباء بضع ساعات دون أي مخاطر,not_urgent,synthetic_53
هناك طابور طويل أمام محطة الوقود لكن الوضع تحت السيطرة,not_urgent,synthetic_55
لقد انهار جزء من الطريق بشكل كامل وأصبح من المستحيل عبوره حاليًا,urgent,synthetic_56
يوجد صدع بسيط في الطريق لكنه لا يؤثر على حركة المرور,not_urgent,synthetic_57
وانقطعت المياه عن المستشفى بشكل كامل، وهو أمر خطير للغاية,urgent,synthetic_58
هناك تسرب بسيط للمياه في الشارع، لكنه ليس بالأمر المقلق,not_urgent,synthetic_59
وتعطلت حافلة النقل العام بشكل كامل وتوقفت الخدمة بشكل كامل,urgent,synthetic_60
تأخرت حافلة النقل العام ببضع دقائق عن الموعد المعتاد,not_urgent,synthetic_61
وانفجر كابل كهرباء وسط الشارع، مما شكل خطرا مباشرا على المارة,urgent,synthetic_62
كان هناك عطل بسيط في إنارة الشارع منذ يومين,not_urgent,synthetic_63
il y a un câble électrique tombé sur la route et c'est très dangereux,urgent,synthetic_64
il y a eu une petite panne de courant dans le quartier depuis une heure,not_urgent,synthetic_65
"le transfo fait de la fumée et sent le brûlé, c'est urgent",urgent,synthetic_66
il y a un léger retard dans le programme d'électricité,not_urgent,synthetic_67
la station-service est fermée et il n'y a de carburant nulle part,urgent,synthetic_68
il y a une longue file d'attente à la gare mais elle se déplace normalement,not_urgent,synthetic_69
la route est complètement effondrée et il est impossible de dépasser,urgent,synthetic_70
there is a live wire on the road and it is extremely dangerous,urgent,synthetic_72
the electricity has been out in our building for a while but it's routine,not_urgent,synthetic_73
the transformer smokes and smells burnt,urgent,synthetic_74
the bus schedule was delayed by a few minutes today,not_urgent,synthetic_75
كابل fi kahraba w7ad لقد سقط في شارع 3al tres Dangereux,urgent,synthetic_76
there is chwayet delay beautiful low bus normal 3ade,not_urgent,synthetic_77
the gas station is completely closed with mafi fuel oil nowhere,urgent,synthetic_78
small water leak bel share3 mesh stockings too serious,not_urgent,synthetic_79
